date,RR,TN,TX,FXI,DXI,UN,UX,INST
1995-10-15,1.2,13.7,17.5,6.0,300,70,99,
1995-10-16,0.0,10.1,20.4,9.0,120,64,98,
1995-10-17,0.0,11.5,20.9,8.0,180,57,95,
1995-10-18,0.0,11.7,19.6,5.0,340,70,99,
1995-10-19,0.0,13.6,20.7,7.0,20,70,99,
1995-10-20,0.0,9.0,15.0,8.0,20,68,99,
1995-10-21,0.0,5.3,12.5,10.0,20,63,89,
1995-10-22,0.0,7.7,14.3,8.0,160,61,92,
1995-10-23,0.0,9.5,19.1,10.0,180,63,91,
1995-10-24,2.8,10.0,19.9,15.0,140,56,90,
1995-10-25,5.0,11.4,14.4,8.0,180,86,98,
1995-10-26,0.0,12.6,20.9,11.0,140,69,95,
1995-10-27,2.0,13.8,20.9,8.0,160,71,98,
1995-10-28,14.4,12.8,21.3,8.0,180,65,99,
1995-10-29,12.6,11.7,14.3,12.0,200,94,99,
1995-10-30,0.6,12.2,15.5,4.0,240,86,99,
1995-10-31,0.0,7.6,18.6,4.0,80,63,99,
1995-11-01,0.0,7.6,18.6,9.0,20,64,99,
1995-11-02,0.0,5.9,10.8,12.0,40,64,97,
1995-11-03,0.0,2.1,9.9,6.0,320,74,99,
1995-11-04,0.0,3.0,7.3,14.0,20,45,95,
1995-11-05,0.0,-2.3,9.3,14.0,60,29,80,
1995-11-06,0.0,-1.2,15.7,6.0,320,15,56,
1995-11-07,0.0,2.8,17.2,8.0,20,22,48,
1995-11-08,0.0,4.6,15.0,7.0,20,14,77,
1995-11-09,0.0,3.2,14.5,7.0,180,50,85,
1995-11-10,2.4,9.6,15.6,14.0,120,65,96,
1995-11-11,0.0,13.9,18.4,21.0,140,50,73,
1995-11-12,25.6,9.0,12.2,15.0,180,63,99,
1995-11-13,1.4,5.8,10.6,6.0,240,95,99,
1995-11-14,0.0,6.7,10.8,6.0,280,81,99,
1995-11-15,20.0,4.7,11.6,10.0,180,75,99,
1995-11-16,14.8,9.7,13.2,10.0,200,91,99,
1995-11-17,5.6,6.5,12.1,16.0,280,76,99,
1995-11-18,0.0,-0.8,4.7,10.0,40,63,96,
1995-11-19,0.0,-4.0,5.1,8.0,20,56,93,
1995-11-20,0.0,-2.1,10.5,6.0,40,46,85,
1995-11-21,26.0,3.8,14.7,13.0,140,45,98,
1995-11-22,1.8,7.1,7.9,15.0,100,96,99,
1995-11-23,0.0,5.9,10.8,6.0,20,80,99,
1995-11-24,0.0,4.1,12.0,11.0,160,76,99,
1995-11-25,2.8,8.2,13.0,11.0,180,73,92,
1995-11-26,22.4,6.0,9.0,11.0,160,86,99,
1995-11-27,0.0,3.8,8.3,7.0,160,77,99,
1995-11-28,0.0,1.7,10.1,7.0,180,61,99,
1995-11-29,0.0,2.4,11.3,8.0,120,63,86,
1995-11-30,1.2,5.4,13.5,11.0,160,63,84,
1995-12-01,1.8,4.9,8.8,4.0,140,83,99,
1995-12-02,17.8,4.5,7.5,5.0,140,99,99,
1995-12-03,7.4,6.6,8.7,4.0,100,99,99,
1995-12-04,2.4,4.6,10.0,14.0,40,76,99,
1995-12-05,0.0,-0.1,1.5,14.0,140,72,88,
1995-12-06,0.0,-2.9,0.9,6.0,200,61,98,
1995-12-07,0.2,-3.8,4.5,8.0,180,75,97,
1995-12-08,20.8,-0.6,8.3,5.0,80,90,99,
1995-12-09,0.0,6.9,13.3,8.0,120,65,99,
1995-12-10,0.0,4.4,12.1,5.0,100,56,84,
1995-12-11,0.0,3.9,12.4,5.0,80,54,78,
1995-12-12,0.0,0.6,7.6,17.0,40,61,95,
1995-12-13,0.0,-2.4,0.4,16.0,20,67,85,
1995-12-14,0.0,-3.7,-1.4,10.0,40,76,91,
1995-12-15,3.8,-5.5,11.4,7.0,40,62,94,
1995-12-16,24.8,4.0,12.0,14.0,140,71,98,
1995-12-17,0.6,5.3,10.4,6.0,200,72,99,
1995-12-18,6.4,1.4,5.5,5.0,100,99,99,
1995-12-19,0.0,-0.4,11.6,3.0,60,65,99,
1995-12-20,0.0,1.1,10.6,6.0,200,64,90,
1995-12-21,0.2,4.2,11.2,7.0,180,79,97,
1995-12-22,18.0,6.4,12.0,14.0,160,77,97,
1995-12-23,22.0,9.5,10.7,16.0,220,89,99,
1995-12-24,17.0,8.6,12.2,14.0,220,92,99,
1995-12-25,12.2,9.4,11.6,11.0,220,96,99,
1995-12-26,7.0,-0.2,6.2,18.0,20,77,99,
1995-12-27,0.0,-5.2,0.7,8.0,360,72,99,
1995-12-28,2.8,-1.2,5.5,6.0,120,63,99,
1995-12-29,7.4,4.1,9.0,6.0,180,93,99,
1995-12-30,19.4,4.6,12.1,11.0,180,86,99,
1995-12-31,10.8,7.4,9.8,13.0,240,92,99,
1996-01-01,32.4,6.6,9.7,14.0,260,94,99,
1996-01-02,7.4,6.1,7.7,16.0,280,90,98,
1996-01-03,0.0,3.5,9.4,5.0,60,71,99,
1996-01-04,0.0,1.5,10.6,8.0,160,42,90,
1996-01-05,16.8,4.8,7.1,13.0,260,71,99,
1996-01-06,18.6,3.7,9.4,16.0,140,67,99,
1996-01-07,15.8,6.3,9.0,12.0,200,91,99,
1996-01-08,0.8,3.8,11.2,9.0,140,52,99,
1996-01-09,31.6,8.4,11.2,11.0,160,61,98,
1996-01-10,20.4,5.8,6.9,11.0,360,90,99,
1996-01-11,11.4,5.0,9.2,13.0,160,76,99,
1996-01-12,2.2,5.8,10.1,7.0,160,79,99,
1996-01-13,0.0,4.2,9.8,5.0,120,80,99,
1996-01-14,0.0,6.0,14.0,13.0,160,66,96,
1996-01-15,0.0,8.1,14.6,6.0,140,67,90,
1996-01-16,0.0,5.6,13.6,4.0,120,72,96,
1996-01-17,0.0,5.0,10.0,6.0,120,71,89,
1996-01-18,0.0,2.5,8.8,7.0,140,65,85,
1996-01-19,0.0,0.7,9.5,8.0,180,70,91,
1996-01-20,0.0,1.3,11.2,9.0,140,64,92,
1996-01-21,0.0,5.6,12.2,17.0,140,61,84,
1996-01-22,10.8,7.1,12.6,19.0,120,65,99,
1996-01-23,11.0,5.5,11.8,21.0,160,50,98,
1996-01-24,2.2,4.9,10.4,8.0,20,66,94,
1996-01-25,0.0,5.4,7.7,7.0,120,79,97,
1996-01-26,1.0,3.6,7.4,6.0,180,91,99,
1996-01-27,0.0,3.1,11.1,7.0,160,62,99,
1996-01-28,0.4,4.7,10.0,11.0,140,74,91,
1996-01-29,0.0,5.2,11.7,7.0,60,70,91,
1996-01-30,0.0,7.3,15.8,7.0,360,44,81,
1996-01-31,0.0,0.5,10.6,12.0,160,68,88,
1996-02-01,1.6,1.5,9.6,13.0,140,63,94,
1996-02-02,1.8,5.9,8.5,5.0,140,89,99,
1996-02-03,0.0,0.7,7.3,11.0,20,74,99,
1996-02-04,0.2,-1.8,0.7,10.0,360,77,94,
1996-02-05,7.0,-3.0,1.4,7.0,140,64,94,
1996-02-06,9.6,-2.8,2.9,13.0,300,71,99,
1996-02-07,15.0,-2.5,4.2,22.0,280,91,99,
1996-02-08,0.2,0.2,5.1,17.0,320,66,98,
1996-02-09,3.2,-3.7,7.1,8.0,120,44,98,
1996-02-10,6.2,2.0,7.8,12.0,280,80,99,
1996-02-11,7.4,2.8,7.6,10.0,240,80,99,
1996-02-12,22.0,4.4,8.1,22.0,300,74,99,
1996-02-13,1.0,3.6,7.0,13.0,260,60,94,
1996-02-14,0.2,-0.5,1.0,14.0,20,79,94,
1996-02-15,0.0,-0.5,2.1,13.0,40,70,84,
1996-02-16,1.0,-2.9,4.5,8.0,360,81,99,
1996-02-17,0.0,1.8,6.2,8.0,340,78,99,
1996-02-18,11.0,3.0,6.8,16.0,280,82,98,
1996-02-19,6.4,0.0,4.4,15.0,360,73,99,
1996-02-20,0.2,-6.6,-0.4,8.0,340,70,97,
1996-02-21,0.0,-5.2,-3.3,9.0,40,76,95,
1996-02-22,4.0,-9.2,0.3,9.0,340,55,99,
1996-02-23,0.0,-2.9,3.8,6.0,300,63,99,
1996-02-24,0.0,-0.2,8.3,9.0,180,73,98,
1996-02-25,0.0,2.0,13.5,15.0,180,50,94,
1996-02-26,0.0,6.4,9.6,13.0,160,66,90,
1996-02-27,0.0,4.0,6.7,4.0,60,82,97,
1996-02-28,0.0,4.6,10.3,8.0,20,68,97,
1996-02-29,0.0,4.6,11.1,10.0,360,69,99,
1996-03-01,0.0,0.6,6.2,14.0,40,75,98,
1996-03-02,0.8,2.7,5.7,12.0,20,55,95,
1996-03-03,0.0,-1.9,2.8,8.0,360,69,98,
1996-03-04,0.0,-0.1,6.4,9.0,20,39,99,
1996-03-05,0.0,-1.4,4.1,8.0,20,74,94,
1996-03-06,0.0,-1.2,8.3,11.0,20,48,94,
1996-03-07,0.0,-1.2,5.1,8.0,20,67,95,
1996-03-08,0.0,2.1,11.6,16.0,180,56,85,
1996-03-09,0.0,3.0,12.4,13.0,160,57,86,
1996-03-10,0.0,2.3,13.9,13.0,20,27,77,
1996-03-11,0.0,-1.9,11.5,10.0,20,36,89,
1996-03-12,0.0,-2.0,12.6,5.0,340,23,75,
1996-03-13,0.0,1.3,14.4,9.0,100,29,80,
1996-03-14,3.2,5.3,12.8,8.0,160,57,92,
1996-03-15,8.2,6.1,8.1,7.0,320,89,99,
1996-03-16,0.4,4.3,9.1,10.0,300,66,99,
1996-03-17,0.0,0.6,10.4,6.0,20,51,97,
1996-03-18,0.0,0.5,12.3,7.0,40,43,84,
1996-03-19,0.6,2.4,14.3,6.0,120,35,76,
1996-03-20,3.6,6.1,12.6,8.0,200,59,99,
1996-03-21,0.0,5.1,14.6,9.0,200,61,94,
1996-03-22,0.0,7.8,19.4,7.0,200,44,92,
1996-03-23,0.0,8.3,21.8,7.0,160,33,85,
1996-03-24,0.0,8.1,20.5,13.0,240,41,76,
1996-03-25,0.6,8.0,19.8,7.0,240,43,90,
1996-03-26,27.4,8.7,11.6,8.0,220,73,99,
1996-03-27,0.6,4.5,9.1,13.0,40,78,99,
1996-03-28,0.0,-0.5,10.7,9.0,20,39,94,
1996-03-29,0.0,-0.4,8.9,8.0,360,53,98,
1996-03-30,0.0,1.3,9.2,10.0,40,44,82,
1996-03-31,0.0,-1.7,11.4,8.0,80,32,75,
1996-04-01,7.2,2.9,7.0,14.0,20,65,97,
1996-04-02,0.0,-0.8,7.4,13.0,20,39,91,
1996-04-03,0.0,-2.1,5.1,14.0,360,46,91,
1996-04-04,0.0,-1.9,9.5,12.0,20,46,80,
1996-04-05,0.0,-1.3,13.2,6.0,180,37,82,
1996-04-06,0.0,2.9,15.8,9.0,160,43,78,
1996-04-07,0.0,2.5,14.5,6.0,200,47,89,
1996-04-08,0.0,6.8,15.6,8.0,20,51,86,
1996-04-09,0.0,4.2,16.9,6.0,20,41,90,
1996-04-10,1.0,4.6,16.1,8.0,200,49,99,
1996-04-11,0.0,5.9,16.1,7.0,360,51,99,
1996-04-12,0.0,6.7,17.7,7.0,20,35,83,
1996-04-13,1.6,7.6,16.6,9.0,300,47,96,
1996-04-14,0.0,6.9,14.6,9.0,280,56,99,
1996-04-15,0.0,8.1,16.7,7.0,20,37,84,
1996-04-16,13.2,5.1,19.1,12.0,300,22,87,
1996-04-17,2.6,8.0,13.5,12.0,300,56,98,
1996-04-18,0.0,3.4,15.8,4.0,300,46,99,
1996-04-19,0.0,5.8,21.3,10.0,160,33,89,
1996-04-20,0.0,9.9,19.4,14.0,140,34,54,
1996-04-21,0.0,11.6,21.5,16.0,140,38,60,
1996-04-22,28.2,11.0,19.6,20.0,180,55,99,
1996-04-23,3.8,8.9,13.4,11.0,260,66,99,
1996-04-24,0.0,2.7,14.8,12.0,220,50,99,
1996-04-25,0.0,4.7,15.1,10.0,40,46,99,
1996-04-26,0.0,6.0,17.8,13.0,360,42,80,
1996-04-27,0.4,8.0,17.1,6.0,180,55,98,
1996-04-28,0.6,11.0,18.1,8.0,340,57,99,
1996-04-29,1.6,10.5,18.0,11.0,280,50,98,
1996-04-30,1.6,7.5,14.1,8.0,240,53,99,
1996-05-01,5.4,5.9,13.2,16.0,260,64,98,
1996-05-02,26.4,5.5,10.7,16.0,200,74,98,
1996-05-03,1.6,5.8,13.4,12.0,180,67,99,
1996-05-04,0.0,4.1,17.3,7.0,20,39,99,
1996-05-05,0.0,6.9,20.6,6.0,180,39,91,
1996-05-06,0.0,8.2,20.3,10.0,160,53,82,
1996-05-07,4.0,10.1,14.7,11.0,160,69,98,
1996-05-08,22.0,8.2,18.5,7.0,80,62,99,
1996-05-09,0.0,8.9,12.5,13.0,40,80,98,
1996-05-10,0.0,6.1,13.2,12.0,20,60,90,
1996-05-11,0.2,5.4,15.1,8.0,340,60,94,
1996-05-12,0.0,5.5,11.4,9.0,320,61,91,
1996-05-13,0.0,6.3,10.3,8.0,340,64,95,
1996-05-14,0.0,7.0,17.0,10.0,20,63,93,
1996-05-15,0.0,7.3,18.2,7.0,20,64,97,
1996-05-16,3.2,9.4,21.0,10.0,200,55,97,
1996-05-17,12.0,10.4,18.9,12.0,180,75,98,
1996-05-18,1.8,10.9,21.3,16.0,220,58,99,
1996-05-19,3.6,7.5,13.2,18.0,180,59,96,
1996-05-20,1.6,4.6,13.2,10.0,240,72,99,
1996-05-21,4.4,5.1,14.0,15.0,280,67,99,
1996-05-22,0.0,2.2,18.2,9.0,200,47,99,
1996-05-23,0.4,10.1,18.6,7.0,240,66,99,
1996-05-24,0.0,9.8,24.0,10.0,200,55,96,
1996-05-25,6.4,10.0,16.7,10.0,240,78,99,
1996-05-26,0.4,11.7,17.4,10.0,240,71,99,
1996-05-27,0.6,11.1,13.7,12.0,240,77,99,
1996-05-28,0.0,9.7,18.3,7.0,300,54,99,
1996-05-29,0.0,8.6,24.4,6.0,20,34,89,
1996-05-30,0.0,11.6,27.0,11.0,180,37,76,
1996-05-31,18.6,12.3,16.3,5.0,120,49,99,
1996-06-01,0.0,9.2,22.8,8.0,360,47,99,
1996-06-02,0.4,8.5,22.8,8.0,20,49,,
1996-06-03,0.0,10.1,19.4,9.0,40,57,96,
1996-06-04,0.0,10.6,23.0,10.0,40,46,88,
1996-06-05,0.0,13.1,27.0,8.0,160,44,82,
1996-06-06,0.0,15.4,28.2,10.0,160,47,86,
1996-06-07,0.2,16.2,27.9,11.0,140,43,77,
1996-06-08,1.0,14.4,21.4,9.0,280,64,98,
1996-06-09,0.0,13.9,27.3,5.0,340,48,99,
1996-06-10,0.0,16.2,28.6,6.0,220,47,88,
1996-06-11,0.0,16.1,29.0,7.0,340,50,92,
1996-06-12,0.0,16.8,26.1,9.0,360,53,87,
1996-06-13,0.0,14.2,23.4,14.0,40,40,90,
1996-06-14,0.0,11.3,24.9,14.0,60,33,69,
1996-06-15,0.0,13.2,27.5,11.0,20,29,66,
1996-06-16,0.0,15.4,28.4,10.0,40,30,66,
1996-06-17,0.0,14.3,29.3,6.0,20,24,67,
1996-06-18,0.0,14.1,28.1,9.0,140,28,80,
1996-06-19,0.0,13.2,26.5,18.0,280,39,92,
1996-06-20,0.6,14.1,22.7,8.0,300,48,93,
1996-06-21,22.0,12.9,16.7,8.0,280,84,99,
1996-06-22,0.0,9.4,17.4,9.0,320,41,96,
1996-06-23,0.2,9.4,17.0,14.0,40,51,96,
1996-06-24,0.2,8.8,16.2,9.0,20,52,92,
1996-06-25,0.0,9.5,16.3,12.0,20,61,96,
1996-06-26,0.0,10.7,20.8,9.0,40,52,96,
1996-06-27,0.0,10.1,23.8,6.0,240,46,98,
1996-06-28,0.2,12.9,25.9,8.0,240,37,86,
1996-06-29,1.6,12.0,20.2,10.0,300,51,99,
1996-06-30,0.4,7.3,21.9,8.0,260,52,99,
1996-07-01,1.6,11.8,18.7,10.0,280,65,99,
1996-07-02,0.4,11.1,18.4,10.0,200,55,98,
1996-07-03,1.0,8.8,19.2,9.0,200,82,99,
1996-07-04,12.6,15.5,22.1,10.0,220,65,98,
1996-07-05,33.2,14.0,19.5,11.0,300,78,99,
1996-07-06,3.6,8.8,17.7,8.0,340,48,98,
1996-07-07,18.0,10.1,12.7,12.0,320,89,98,
1996-07-08,0.0,8.5,18.4,11.0,300,54,97,
1996-07-09,1.0,8.8,19.7,9.0,260,52,98,
1996-07-10,1.4,12.1,18.4,7.0,300,75,99,
1996-07-11,0.0,12.2,23.0,8.0,40,52,96,
1996-07-12,0.0,12.4,23.5,8.0,300,56,98,
1996-07-13,0.0,12.8,25.9,5.0,340,50,97,
1996-07-14,0.0,16.2,29.0,6.0,360,41,84,
1996-07-15,0.0,17.4,28.0,10.0,360,44,84,
1996-07-16,0.0,17.5,29.4,10.0,40,48,90,
1996-07-17,0.0,16.5,27.5,10.0,20,45,90,
1996-07-18,0.0,15.1,28.6,9.0,40,34,74,
1996-07-19,0.0,13.6,27.2,9.0,40,29,68,
1996-07-20,0.0,14.5,26.8,8.0,20,31,68,
1996-07-21,0.0,15.0,29.1,7.0,80,25,68,
1996-07-22,0.0,15.6,30.9,10.0,120,35,69,
1996-07-23,1.2,17.4,23.9,10.0,180,53,94,
1996-07-24,0.0,14.9,25.7,9.0,300,42,95,
1996-07-25,0.0,15.6,26.0,11.0,40,43,75,
1996-07-26,3.0,16.4,29.0,9.0,20,44,73,
1996-07-27,7.0,15.9,26.1,8.0,280,55,96,
1996-07-28,0.0,14.6,25.4,8.0,220,52,97,
1996-07-29,0.0,14.0,24.7,7.0,200,55,96,
1996-07-30,0.0,12.6,22.1,7.0,320,55,99,
1996-07-31,0.0,11.7,26.2,6.0,220,44,98,
1996-08-01,0.0,14.1,26.7,7.0,280,38,83,
1996-08-02,0.0,15.8,20.5,7.0,340,73,98,
1996-08-03,0.0,14.7,26.1,9.0,360,32,99,
1996-08-04,0.0,14.6,26.6,9.0,40,28,68,
1996-08-05,7.2,12.4,19.7,10.0,200,64,99,
1996-08-06,6.4,16.1,18.3,9.0,280,91,99,
1996-08-07,0.0,14.2,23.5,6.0,360,62,98,
1996-08-08,0.0,15.0,26.1,7.0,280,42,95,
1996-08-09,1.6,13.6,27.3,9.0,180,49,90,
1996-08-10,7.0,15.9,22.1,10.0,300,66,96,
1996-08-11,7.4,14.0,21.2,12.0,260,59,99,
1996-08-12,0.0,12.2,20.5,10.0,280,53,98,
1996-08-13,0.0,12.3,21.1,6.0,240,62,99,
1996-08-14,0.0,12.5,21.5,9.0,40,64,95,
1996-08-15,0.0,12.5,24.0,10.0,20,47,96,
1996-08-16,0.0,13.4,26.8,8.0,80,39,89,
1996-08-17,0.0,13.8,27.5,7.0,20,33,80,
1996-08-18,0.0,15.6,28.6,8.0,60,33,76,
1996-08-19,31.6,15.5,28.2,7.0,200,39,93,
1996-08-20,21.0,15.8,20.9,10.0,260,82,99,
1996-08-21,17.8,14.8,17.5,7.0,320,90,99,
1996-08-22,0.0,10.9,21.6,7.0,300,54,99,
1996-08-23,0.2,11.8,21.4,11.0,240,55,98,
1996-08-24,3.4,12.0,18.5,11.0,200,74,99,
1996-08-25,3.6,12.8,19.4,9.0,260,71,99,
1996-08-26,0.0,12.2,19.3,6.0,180,66,99,
1996-08-27,0.0,13.0,19.8,10.0,280,52,99,
1996-08-28,0.0,7.4,18.4,8.0,240,59,99,
1996-08-29,0.0,9.0,18.8,7.0,260,50,99,
1996-08-30,0.0,8.7,19.0,6.0,200,61,99,
1996-08-31,0.0,8.9,18.8,8.0,360,55,93,
1996-09-01,0.0,9.6,19.0,12.0,60,48,92,
1996-09-02,0.0,8.1,18.6,16.0,40,38,86,
1996-09-03,0.0,9.9,18.4,12.0,360,57,88,
1996-09-04,0.0,9.3,21.5,9.0,60,56,96,
1996-09-05,0.0,11.3,24.1,6.0,120,56,92,
1996-09-06,0.0,13.4,23.2,9.0,20,47,87,
1996-09-07,0.0,9.5,21.4,10.0,60,36,70,
1996-09-08,0.0,8.1,20.3,11.0,360,24,65,
1996-09-09,0.0,8.0,18.9,16.0,20,34,73,
1996-09-10,0.0,8.2,20.4,7.0,40,32,70,
1996-09-11,0.0,7.9,21.8,9.0,20,35,73,
1996-09-12,0.0,8.9,18.5,12.0,360,46,80,
1996-09-13,0.0,9.9,16.2,10.0,360,46,93,
1996-09-14,0.0,6.0,17.3,11.0,40,48,82,
1996-09-15,0.0,6.8,20.7,9.0,40,41,90,
1996-09-16,0.0,7.2,22.9,5.0,20,38,85,
1996-09-17,0.0,10.5,19.8,7.0,200,64,99,
1996-09-18,7.4,12.1,19.0,8.0,20,63,99,
1996-09-19,32.6,10.2,15.0,9.0,240,87,99,
1996-09-20,0.0,7.4,14.4,8.0,200,66,99,
1996-09-21,9.6,10.7,13.5,6.0,20,95,99,
1996-09-22,0.0,8.2,11.6,11.0,20,84,99,
1996-09-23,0.0,6.9,15.0,6.0,360,62,99,
1996-09-24,13.0,7.4,17.5,7.0,220,58,99,
1996-09-25,17.6,10.5,15.7,9.0,220,76,99,
1996-09-26,2.8,6.8,16.7,6.0,200,73,99,
1996-09-27,1.4,12.0,17.2,11.0,260,73,99,
1996-09-28,0.0,7.9,18.5,5.0,320,55,99,
1996-09-29,0.0,7.7,20.5,5.0,180,57,99,
1996-09-30,17.4,8.9,21.9,9.0,160,58,98,
1996-10-01,30.6,10.8,12.7,11.0,180,89,99,
1996-10-02,7.8,7.7,13.8,9.0,20,82,99,
1996-10-03,0.2,5.4,15.1,7.0,360,61,99,
1996-10-04,4.4,5.6,11.9,8.0,300,94,99,
1996-10-05,1.0,6.3,12.4,8.0,360,68,99,
1996-10-06,0.0,4.0,9.5,11.0,20,79,99,
1996-10-07,0.2,4.5,12.5,12.0,40,71,99,
1996-10-08,0.2,5.9,14.4,9.0,340,59,99,
1996-10-09,0.0,8.0,14.0,5.0,360,79,99,
1996-10-10,0.4,9.7,14.8,6.0,360,69,99,
1996-10-11,0.2,6.1,16.8,6.0,120,60,98,
1996-10-12,0.0,6.9,18.1,10.0,160,62,99,
1996-10-13,0.0,11.2,19.2,14.0,140,58,84,
1996-10-14,24.6,13.8,16.6,13.0,140,73,99,
1996-10-15,0.6,10.2,15.1,10.0,280,59,99,
1996-10-16,7.6,4.6,13.4,7.0,280,70,99,
1996-10-17,0.4,8.0,12.9,10.0,220,63,99,
1996-10-18,1.6,2.6,12.0,7.0,160,90,99,
1996-10-19,0.4,9.6,15.9,8.0,260,68,99,
1996-10-20,0.4,6.5,16.8,5.0,240,68,99,
1996-10-21,1.8,11.7,16.5,7.0,260,90,99,
1996-10-22,0.0,10.3,20.0,7.0,40,41,99,
1996-10-23,0.0,10.0,22.7,5.0,120,38,81,
1996-10-24,0.0,9.9,19.0,8.0,180,63,91,
1996-10-25,0.2,10.1,15.0,6.0,140,86,99,
1996-10-26,0.2,6.8,14.2,5.0,220,77,99,
1996-10-27,0.2,7.9,15.8,6.0,180,71,99,
1996-10-28,11.0,8.6,14.6,13.0,220,79,99,
1996-10-29,1.8,8.5,13.2,14.0,240,76,99,
1996-10-30,0.2,6.0,12.1,6.0,360,61,98,
1996-10-31,0.8,0.6,11.8,8.0,180,69,99,
1996-11-01,2.2,8.7,14.1,7.0,320,89,99,
1996-11-02,0.6,9.4,12.0,5.0,40,91,99,
1996-11-03,0.2,2.7,9.9,4.0,140,89,99,
1996-11-04,20.4,5.7,12.7,12.0,200,84,99,
1996-11-05,0.4,7.3,12.0,10.0,220,66,99,
1996-11-06,4.6,2.3,11.2,8.0,200,98,99,
1996-11-07,11.4,10.0,13.4,11.0,200,91,99,
1996-11-08,0.6,6.6,11.0,5.0,200,83,99,
1996-11-09,0.0,4.0,12.0,5.0,100,65,99,
1996-11-10,21.8,4.4,8.8,7.0,180,89,99,
1996-11-11,4.0,7.1,11.1,16.0,220,81,99,
1996-11-12,3.2,6.6,9.5,5.0,320,86,99,
1996-11-13,0.8,6.5,11.1,11.0,360,78,99,
1996-11-14,0.0,2.1,6.7,13.0,40,59,94,
1996-11-15,0.8,-0.1,5.8,8.0,20,70,96,
1996-11-16,0.6,0.9,5.3,9.0,20,92,99,
1996-11-17,6.0,3.3,5.4,9.0,360,89,99,
1996-11-18,1.4,1.7,4.9,13.0,320,75,99,
1996-11-19,28.4,-1.7,6.7,18.0,140,92,99,
1996-11-20,6.6,3.3,6.0,16.0,300,89,99,
1996-11-21,15.6,-0.8,4.6,12.0,120,96,99,
1996-11-22,0.0,0.6,6.4,14.0,20,65,99,
1996-11-23,0.2,-1.3,6.4,10.0,260,76,99,
1996-11-24,14.0,-3.6,4.2,8.0,160,83,99,
1996-11-25,19.8,0.5,10.9,15.0,320,82,99,
1996-11-26,1.4,4.3,7.8,10.0,320,69,98,
1996-11-27,13.8,1.1,10.5,20.0,300,82,99,
1996-11-28,0.0,-0.2,3.5,14.0,20,74,99,
1996-11-29,21.0,-3.2,10.8,12.0,240,99,99,
1996-11-30,5.0,7.9,10.4,15.0,280,87,99,
1996-12-01,5.0,3.3,8.8,7.0,360,93,99,
1996-12-02,0.2,4.1,8.8,10.0,300,71,99,
1996-12-03,0.0,2.5,8.7,10.0,160,77,99,
1996-12-04,9.2,4.6,9.0,9.0,160,70,99,
1996-12-05,17.0,5.7,9.9,8.0,360,77,99,
1996-12-06,2.6,7.6,11.6,11.0,140,72,96,
1996-12-07,0.0,7.6,13.6,12.0,120,68,97,
1996-12-08,0.0,6.3,15.4,8.0,20,39,86,
1996-12-09,0.2,2.6,8.6,5.0,300,69,97,
1996-12-10,0.0,0.9,12.1,7.0,20,67,99,
1996-12-11,0.0,3.5,12.0,8.0,100,63,82,
1996-12-12,6.0,6.2,11.7,8.0,160,79,97,
1996-12-13,24.0,8.3,10.1,6.0,160,95,99,
1996-12-14,0.0,1.9,6.9,13.0,20,94,99,
1996-12-15,0.2,-0.5,5.8,9.0,360,76,99,
1996-12-16,0.0,-2.8,6.0,7.0,160,84,99,
1996-12-17,0.0,2.9,12.1,9.0,160,69,95,
1996-12-18,9.8,5.5,13.5,9.0,180,71,99,
1996-12-19,1.2,8.2,11.9,8.0,220,91,99,
1996-12-20,0.2,5.9,10.8,6.0,180,78,99,
1996-12-21,1.0,3.5,12.7,6.0,100,73,98,
1996-12-22,10.0,8.8,13.5,9.0,140,73,99,
1996-12-23,0.4,8.1,10.3,5.0,180,97,99,
1996-12-24,1.6,6.9,9.1,5.0,200,90,99,
1996-12-25,0.2,-1.3,6.3,12.0,20,91,99,
1996-12-26,0.0,-6.1,-1.8,12.0,360,65,91,
1996-12-27,0.0,-8.5,4.0,5.0,360,50,91,
1996-12-28,0.0,-6.2,-1.9,9.0,360,47,88,
1996-12-29,0.0,-10.3,-1.6,12.0,20,64,92,
1996-12-30,0.0,-8.2,-1.5,6.0,20,52,95,
1996-12-31,0.0,-8.6,-0.9,7.0,20,58,95,
1997-01-01,0.0,-6.8,-1.3,5.0,160,81,99,
1997-01-02,0.6,-4.7,1.9,11.0,40,46,99,
1997-01-03,2.0,-0.1,6.1,15.0,20,78,97,
1997-01-04,10.0,-4.4,-1.6,8.0,360,85,99,
1997-01-05,0.0,-4.4,0.0,4.0,180,99,99,
1997-01-06,0.0,-0.5,0.8,7.0,360,87,99,
1997-01-07,0.0,-4.2,0.4,5.0,360,77,98,
1997-01-08,1.0,-5.7,2.8,6.0,180,85,99,
1997-01-09,0.2,1.5,6.4,10.0,280,82,99,
1997-01-10,0.0,-0.8,0.8,6.0,280,99,99,
1997-01-11,0.0,-2.3,4.9,4.0,320,78,99,
1997-01-12,0.0,0.2,10.1,7.0,360,35,93,
1997-01-13,0.0,0.9,12.9,5.0,100,33,51,
1997-01-14,0.0,3.6,11.8,9.0,160,36,66,
1997-01-15,0.0,4.5,13.3,7.0,180,38,63,
1997-01-16,0.0,3.2,11.7,12.0,140,56,84,
1997-01-17,3.2,4.2,9.6,9.0,120,78,99,
1997-01-18,4.4,3.8,10.1,12.0,160,82,99,
1997-01-19,0.6,6.4,9.3,7.0,200,84,99,
